model,method,level,episode_id,repetition,exact_acc,experiment_folder,run_folder,filename
Qwen_3b,CEMIR,1,task-bring_me-60-3204-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-60-3204-1.json
Qwen_3b,CEMIR,3,task-bring_me-60-3328-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-60-3328-3.json
Qwen_3b,CEMIR,3,task-bring_me-60-3500-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-60-3500-3.json
Qwen_3b,CEMIR,4,task-bring_me-60-355-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-60-355-4.json
Qwen_3b,CEMIR,2,task-bring_me-60-767-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-60-767-2.json
Qwen_3b,CEMIR,2,task-bring_me-62-1005-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-1005-2.json
Qwen_3b,CEMIR,1,task-bring_me-62-115-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-115-1.json
Qwen_3b,CEMIR,3,task-bring_me-62-1344-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-1344-3.json
Qwen_3b,CEMIR,2,task-bring_me-62-2011-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-2011-2.json
Qwen_3b,CEMIR,4,task-bring_me-62-2986-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-2986-4.json
Qwen_3b,CEMIR,4,task-bring_me-62-3585-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-3585-4.json
Qwen_3b,CEMIR,1,task-bring_me-62-3602-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-3602-1.json
Qwen_3b,CEMIR,3,task-bring_me-62-4228-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-4228-3.json
Qwen_3b,CEMIR,1,task-bring_me-62-4325-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-4325-1.json
Qwen_3b,CEMIR,3,task-bring_me-62-4356-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-4356-3.json
Qwen_3b,CEMIR,2,task-bring_me-62-4515-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-4515-2.json
Qwen_3b,CEMIR,4,task-bring_me-62-454-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-454-4.json
Qwen_3b,CEMIR,3,task-bring_me-62-4693-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-4693-3.json
Qwen_3b,CEMIR,1,task-bring_me-62-553-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-553-1.json
Qwen_3b,CEMIR,4,task-bring_me-62-834-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-834-4.json
Qwen_3b,CEMIR,2,task-bring_me-62-874-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-62-874-2.json
Qwen_3b,CEMIR,2,task-bring_me-63-1248-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-1248-2.json
Qwen_3b,CEMIR,2,task-bring_me-63-1281-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-1281-2.json
Qwen_3b,CEMIR,1,task-bring_me-63-1345-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-1345-1.json
Qwen_3b,CEMIR,3,task-bring_me-63-1454-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-1454-3.json
Qwen_3b,CEMIR,3,task-bring_me-63-1775-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-1775-3.json
Qwen_3b,CEMIR,1,task-bring_me-63-1840-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-1840-1.json
Qwen_3b,CEMIR,1,task-bring_me-63-2346-1,6,1,CEMIR_Qwen_3b,6,task-bring_me-63-2346-1.json
Qwen_3b,CEMIR,4,task-bring_me-63-2751-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-2751-4.json
Qwen_3b,CEMIR,4,task-bring_me-63-3353-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-3353-4.json
Qwen_3b,CEMIR,3,task-bring_me-63-3619-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-3619-3.json
Qwen_3b,CEMIR,4,task-bring_me-63-4091-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-4091-4.json
Qwen_3b,CEMIR,2,task-bring_me-63-4202-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-4202-2.json
Qwen_3b,CEMIR,4,task-bring_me-63-4356-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-4356-4.json
Qwen_3b,CEMIR,1,task-bring_me-63-4546-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-4546-1.json
Qwen_3b,CEMIR,2,task-bring_me-63-4609-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-4609-2.json
Qwen_3b,CEMIR,3,task-bring_me-63-887-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-63-887-3.json
Qwen_3b,CEMIR,4,task-bring_me-64-1024-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-1024-4.json
Qwen_3b,CEMIR,1,task-bring_me-64-1114-1,6,1,CEMIR_Qwen_3b,6,task-bring_me-64-1114-1.json
Qwen_3b,CEMIR,3,task-bring_me-64-1349-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-1349-3.json
Qwen_3b,CEMIR,1,task-bring_me-64-1853-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-1853-1.json
Qwen_3b,CEMIR,1,task-bring_me-64-2070-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-2070-1.json
Qwen_3b,CEMIR,2,task-bring_me-64-2442-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-2442-2.json
Qwen_3b,CEMIR,4,task-bring_me-64-2540-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-2540-4.json
Qwen_3b,CEMIR,3,task-bring_me-64-2877-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-2877-3.json
Qwen_3b,CEMIR,4,task-bring_me-64-2890-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-2890-4.json
Qwen_3b,CEMIR,2,task-bring_me-64-3015-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-3015-2.json
Qwen_3b,CEMIR,3,task-bring_me-64-3841-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-3841-3.json
Qwen_3b,CEMIR,4,task-bring_me-64-4272-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-4272-4.json
Qwen_3b,CEMIR,3,task-bring_me-64-4320-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-4320-3.json
Qwen_3b,CEMIR,2,task-bring_me-64-4847-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-4847-2.json
Qwen_3b,CEMIR,1,task-bring_me-64-486-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-486-1.json
Qwen_3b,CEMIR,2,task-bring_me-64-647-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-64-647-2.json
Qwen_3b,CEMIR,2,task-bring_me-65-1103-2,6,1,CEMIR_Qwen_3b,6,task-bring_me-65-1103-2.json
Qwen_3b,CEMIR,1,task-bring_me-65-1158-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-1158-1.json
Qwen_3b,CEMIR,1,task-bring_me-65-1388-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-1388-1.json
Qwen_3b,CEMIR,4,task-bring_me-65-1440-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-1440-4.json
Qwen_3b,CEMIR,3,task-bring_me-65-1470-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-1470-3.json
Qwen_3b,CEMIR,4,task-bring_me-65-1713-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-1713-4.json
Qwen_3b,CEMIR,2,task-bring_me-65-2114-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-2114-2.json
Qwen_3b,CEMIR,3,task-bring_me-65-2137-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-2137-3.json
Qwen_3b,CEMIR,4,task-bring_me-65-2167-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-2167-4.json
Qwen_3b,CEMIR,3,task-bring_me-65-237-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-237-3.json
Qwen_3b,CEMIR,2,task-bring_me-65-2403-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-2403-2.json
Qwen_3b,CEMIR,1,task-bring_me-65-3398-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-3398-1.json
Qwen_3b,CEMIR,1,task-bring_me-65-3401-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-3401-1.json
Qwen_3b,CEMIR,3,task-bring_me-65-3843-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-3843-3.json
Qwen_3b,CEMIR,2,task-bring_me-65-4687-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-4687-2.json
Qwen_3b,CEMIR,4,task-bring_me-65-881-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-65-881-4.json
Qwen_3b,CEMIR,2,task-bring_me-66-1099-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-1099-2.json
Qwen_3b,CEMIR,1,task-bring_me-66-1548-1,6,1,CEMIR_Qwen_3b,6,task-bring_me-66-1548-1.json
Qwen_3b,CEMIR,2,task-bring_me-66-1673-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-1673-2.json
Qwen_3b,CEMIR,2,task-bring_me-66-2575-2,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-2575-2.json
Qwen_3b,CEMIR,3,task-bring_me-66-2626-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-2626-3.json
Qwen_3b,CEMIR,4,task-bring_me-66-2802-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-2802-4.json
Qwen_3b,CEMIR,3,task-bring_me-66-3041-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-3041-3.json
Qwen_3b,CEMIR,4,task-bring_me-66-3123-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-3123-4.json
Qwen_3b,CEMIR,4,task-bring_me-66-3452-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-3452-4.json
Qwen_3b,CEMIR,1,task-bring_me-66-36-1,6,1,CEMIR_Qwen_3b,6,task-bring_me-66-36-1.json
Qwen_3b,CEMIR,3,task-bring_me-66-4417-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-4417-3.json
Qwen_3b,CEMIR,1,task-bring_me-66-4448-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-4448-1.json
Qwen_3b,CEMIR,1,task-bring_me-66-4453-1,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-4453-1.json
Qwen_3b,CEMIR,3,task-bring_me-66-4565-3,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-4565-3.json
Qwen_3b,CEMIR,4,task-bring_me-66-4768-4,6,0,CEMIR_Qwen_3b,6,task-bring_me-66-4768-4.json
Qwen_3b,CEMIR,2,task-bring_me-66-913-2,6,1,CEMIR_Qwen_3b,6,task-bring_me-66-913-2.json
Qwen_3b,CEMIR,1,task-bring_me-2-1013-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-1013-1.json
Qwen_3b,CEMIR,4,task-bring_me-2-1267-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-1267-4.json
Qwen_3b,CEMIR,2,task-bring_me-2-1276-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-1276-2.json
Qwen_3b,CEMIR,4,task-bring_me-2-1309-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-1309-4.json
Qwen_3b,CEMIR,1,task-bring_me-2-1362-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-1362-1.json
Qwen_3b,CEMIR,2,task-bring_me-2-1632-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-1632-2.json
Qwen_3b,CEMIR,3,task-bring_me-2-184-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-184-3.json
Qwen_3b,CEMIR,1,task-bring_me-2-2020-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-2020-1.json
Qwen_3b,CEMIR,4,task-bring_me-2-2090-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-2090-4.json
Qwen_3b,CEMIR,2,task-bring_me-2-2298-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-2298-2.json
Qwen_3b,CEMIR,1,task-bring_me-2-265-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-265-1.json
Qwen_3b,CEMIR,3,task-bring_me-2-3654-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-3654-3.json
Qwen_3b,CEMIR,4,task-bring_me-2-3965-4,7,1,CEMIR_Qwen_3b,7,task-bring_me-2-3965-4.json
Qwen_3b,CEMIR,3,task-bring_me-2-4743-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-4743-3.json
Qwen_3b,CEMIR,3,task-bring_me-2-555-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-555-3.json
Qwen_3b,CEMIR,2,task-bring_me-2-556-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-2-556-2.json
Qwen_3b,CEMIR,2,task-bring_me-24-0-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-0-2.json
Qwen_3b,CEMIR,1,task-bring_me-24-127-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-127-1.json
Qwen_3b,CEMIR,1,task-bring_me-24-1682-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-1682-1.json
Qwen_3b,CEMIR,2,task-bring_me-24-1721-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-1721-2.json
Qwen_3b,CEMIR,3,task-bring_me-24-2223-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-2223-3.json
Qwen_3b,CEMIR,4,task-bring_me-24-2362-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-2362-4.json
Qwen_3b,CEMIR,1,task-bring_me-24-2425-1,7,1,CEMIR_Qwen_3b,7,task-bring_me-24-2425-1.json
Qwen_3b,CEMIR,2,task-bring_me-24-2581-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-2581-2.json
Qwen_3b,CEMIR,1,task-bring_me-24-3316-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-3316-1.json
Qwen_3b,CEMIR,4,task-bring_me-24-3338-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-3338-4.json
Qwen_3b,CEMIR,4,task-bring_me-24-3419-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-3419-4.json
Qwen_3b,CEMIR,4,task-bring_me-24-448-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-448-4.json
Qwen_3b,CEMIR,2,task-bring_me-24-458-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-458-2.json
Qwen_3b,CEMIR,3,task-bring_me-24-510-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-510-3.json
Qwen_3b,CEMIR,3,task-bring_me-24-897-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-897-3.json
Qwen_3b,CEMIR,3,task-bring_me-24-928-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-24-928-3.json
Qwen_3b,CEMIR,4,task-bring_me-25-1329-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-1329-4.json
Qwen_3b,CEMIR,3,task-bring_me-25-2147-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-2147-3.json
Qwen_3b,CEMIR,2,task-bring_me-25-2171-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-2171-2.json
Qwen_3b,CEMIR,4,task-bring_me-25-260-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-260-4.json
Qwen_3b,CEMIR,3,task-bring_me-25-2642-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-2642-3.json
Qwen_3b,CEMIR,3,task-bring_me-25-2689-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-2689-3.json
Qwen_3b,CEMIR,4,task-bring_me-25-2769-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-2769-4.json
Qwen_3b,CEMIR,2,task-bring_me-25-3312-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-3312-2.json
Qwen_3b,CEMIR,1,task-bring_me-25-3462-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-3462-1.json
Qwen_3b,CEMIR,2,task-bring_me-25-3553-2,7,1,CEMIR_Qwen_3b,7,task-bring_me-25-3553-2.json
Qwen_3b,CEMIR,1,task-bring_me-25-3580-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-3580-1.json
Qwen_3b,CEMIR,1,task-bring_me-25-4071-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-4071-1.json
Qwen_3b,CEMIR,2,task-bring_me-25-4171-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-4171-2.json
Qwen_3b,CEMIR,3,task-bring_me-25-4262-3,7,1,CEMIR_Qwen_3b,7,task-bring_me-25-4262-3.json
Qwen_3b,CEMIR,1,task-bring_me-25-4891-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-4891-1.json
Qwen_3b,CEMIR,4,task-bring_me-25-720-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-25-720-4.json
Qwen_3b,CEMIR,1,task-bring_me-26-1295-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-1295-1.json
Qwen_3b,CEMIR,2,task-bring_me-26-1296-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-1296-2.json
Qwen_3b,CEMIR,1,task-bring_me-26-1362-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-1362-1.json
Qwen_3b,CEMIR,2,task-bring_me-26-1801-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-1801-2.json
Qwen_3b,CEMIR,3,task-bring_me-26-1959-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-1959-3.json
Qwen_3b,CEMIR,1,task-bring_me-26-2052-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-2052-1.json
Qwen_3b,CEMIR,1,task-bring_me-26-2057-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-2057-1.json
Qwen_3b,CEMIR,4,task-bring_me-26-212-4,7,1,CEMIR_Qwen_3b,7,task-bring_me-26-212-4.json
Qwen_3b,CEMIR,3,task-bring_me-26-3425-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-3425-3.json
Qwen_3b,CEMIR,2,task-bring_me-26-351-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-351-2.json
Qwen_3b,CEMIR,4,task-bring_me-26-3627-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-3627-4.json
Qwen_3b,CEMIR,3,task-bring_me-26-3806-3,7,1,CEMIR_Qwen_3b,7,task-bring_me-26-3806-3.json
Qwen_3b,CEMIR,2,task-bring_me-26-4136-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-4136-2.json
Qwen_3b,CEMIR,3,task-bring_me-26-4485-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-4485-3.json
Qwen_3b,CEMIR,4,task-bring_me-26-4814-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-4814-4.json
Qwen_3b,CEMIR,4,task-bring_me-26-551-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-26-551-4.json
Qwen_3b,CEMIR,4,task-bring_me-3-1310-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-1310-4.json
Qwen_3b,CEMIR,1,task-bring_me-3-1755-1,7,1,CEMIR_Qwen_3b,7,task-bring_me-3-1755-1.json
Qwen_3b,CEMIR,4,task-bring_me-3-1793-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-1793-4.json
Qwen_3b,CEMIR,3,task-bring_me-3-1879-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-1879-3.json
Qwen_3b,CEMIR,1,task-bring_me-3-2528-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-2528-1.json
Qwen_3b,CEMIR,4,task-bring_me-3-2885-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-2885-4.json
Qwen_3b,CEMIR,4,task-bring_me-3-3635-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-3635-4.json
Qwen_3b,CEMIR,3,task-bring_me-3-3673-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-3673-3.json
Qwen_3b,CEMIR,3,task-bring_me-3-4122-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-4122-3.json
Qwen_3b,CEMIR,2,task-bring_me-3-4176-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-4176-2.json
Qwen_3b,CEMIR,2,task-bring_me-3-4215-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-4215-2.json
Qwen_3b,CEMIR,1,task-bring_me-3-4249-1,7,1,CEMIR_Qwen_3b,7,task-bring_me-3-4249-1.json
Qwen_3b,CEMIR,3,task-bring_me-3-4541-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-4541-3.json
Qwen_3b,CEMIR,2,task-bring_me-3-4665-2,7,1,CEMIR_Qwen_3b,7,task-bring_me-3-4665-2.json
Qwen_3b,CEMIR,1,task-bring_me-3-694-1,7,1,CEMIR_Qwen_3b,7,task-bring_me-3-694-1.json
Qwen_3b,CEMIR,2,task-bring_me-3-786-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-3-786-2.json
Qwen_3b,CEMIR,3,task-bring_me-30-1353-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-1353-3.json
Qwen_3b,CEMIR,3,task-bring_me-30-1588-3,7,1,CEMIR_Qwen_3b,7,task-bring_me-30-1588-3.json
Qwen_3b,CEMIR,2,task-bring_me-30-1749-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-1749-2.json
Qwen_3b,CEMIR,1,task-bring_me-30-1892-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-1892-1.json
Qwen_3b,CEMIR,4,task-bring_me-30-1979-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-1979-4.json
Qwen_3b,CEMIR,3,task-bring_me-30-2497-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-2497-3.json
Qwen_3b,CEMIR,3,task-bring_me-30-3198-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-3198-3.json
Qwen_3b,CEMIR,1,task-bring_me-30-335-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-335-1.json
Qwen_3b,CEMIR,1,task-bring_me-30-3851-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-3851-1.json
Qwen_3b,CEMIR,2,task-bring_me-30-3921-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-3921-2.json
Qwen_3b,CEMIR,2,task-bring_me-30-463-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-463-2.json
Qwen_3b,CEMIR,4,task-bring_me-30-4665-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-4665-4.json
Qwen_3b,CEMIR,1,task-bring_me-30-4676-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-4676-1.json
Qwen_3b,CEMIR,4,task-bring_me-30-4823-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-4823-4.json
Qwen_3b,CEMIR,2,task-bring_me-30-541-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-541-2.json
Qwen_3b,CEMIR,4,task-bring_me-30-835-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-30-835-4.json
Qwen_3b,CEMIR,4,task-bring_me-31-1273-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-1273-4.json
Qwen_3b,CEMIR,1,task-bring_me-31-1357-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-1357-1.json
Qwen_3b,CEMIR,2,task-bring_me-31-1442-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-1442-2.json
Qwen_3b,CEMIR,3,task-bring_me-31-1786-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-1786-3.json
Qwen_3b,CEMIR,2,task-bring_me-31-1864-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-1864-2.json
Qwen_3b,CEMIR,2,task-bring_me-31-2046-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-2046-2.json
Qwen_3b,CEMIR,2,task-bring_me-31-2138-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-2138-2.json
Qwen_3b,CEMIR,4,task-bring_me-31-2709-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-2709-4.json
Qwen_3b,CEMIR,1,task-bring_me-31-3359-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-3359-1.json
Qwen_3b,CEMIR,3,task-bring_me-31-3946-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-3946-3.json
Qwen_3b,CEMIR,4,task-bring_me-31-416-4,7,1,CEMIR_Qwen_3b,7,task-bring_me-31-416-4.json
Qwen_3b,CEMIR,3,task-bring_me-31-4522-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-4522-3.json
Qwen_3b,CEMIR,1,task-bring_me-31-4781-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-4781-1.json
Qwen_3b,CEMIR,4,task-bring_me-31-4972-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-4972-4.json
Qwen_3b,CEMIR,3,task-bring_me-31-672-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-672-3.json
Qwen_3b,CEMIR,1,task-bring_me-31-748-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-31-748-1.json
Qwen_3b,CEMIR,3,task-bring_me-32-1300-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-1300-3.json
Qwen_3b,CEMIR,2,task-bring_me-32-1454-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-1454-2.json
Qwen_3b,CEMIR,2,task-bring_me-32-2284-2,7,1,CEMIR_Qwen_3b,7,task-bring_me-32-2284-2.json
Qwen_3b,CEMIR,3,task-bring_me-32-2456-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-2456-3.json
Qwen_3b,CEMIR,4,task-bring_me-32-2756-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-2756-4.json
Qwen_3b,CEMIR,4,task-bring_me-32-2868-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-2868-4.json
Qwen_3b,CEMIR,1,task-bring_me-32-3055-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-3055-1.json
Qwen_3b,CEMIR,2,task-bring_me-32-3433-2,7,1,CEMIR_Qwen_3b,7,task-bring_me-32-3433-2.json
Qwen_3b,CEMIR,3,task-bring_me-32-3643-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-3643-3.json
Qwen_3b,CEMIR,1,task-bring_me-32-4001-1,7,1,CEMIR_Qwen_3b,7,task-bring_me-32-4001-1.json
Qwen_3b,CEMIR,2,task-bring_me-32-4184-2,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-4184-2.json
Qwen_3b,CEMIR,4,task-bring_me-32-4640-4,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-4640-4.json
Qwen_3b,CEMIR,1,task-bring_me-32-4727-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-4727-1.json
Qwen_3b,CEMIR,1,task-bring_me-32-600-1,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-600-1.json
Qwen_3b,CEMIR,3,task-bring_me-32-849-3,7,0,CEMIR_Qwen_3b,7,task-bring_me-32-849-3.json
